layer,coordinate,seed,teacher_direction_norm,teacher_direction_over_mean_base_norm,teacher_half_split_cosine,teacher_mean_row_cosine_to_direction,student_teacherward_projection,student_fraction_of_teacher_direction,student_cosine_to_teacher_direction,student_delta_norm,student_delta_over_mean_base_norm
31,transported_jspace,54101,265.0496520996094,0.4738598557417148,0.9465718865394592,0.6994637250900269,58.78173828125,0.22177632687161197,0.1758926659822464,334.19097900390625,0.5974717863106632
31,transported_jspace,54102,265.0496520996094,0.4738598557417148,0.9465718865394592,0.6994637250900269,65.72211456298828,0.2479615198222897,0.18036416172981262,364.3856506347656,0.6514542859284719
31,transported_jspace,54103,265.0496520996094,0.4738598557417148,0.9465718865394592,0.6994637250900269,75.7149658203125,0.28566332843877024,0.1992156207561493,380.0653991699219,0.6794867821799411
32,transported_jspace,54101,294.71185302734375,0.48746990009841146,0.9451401233673096,0.6909036636352539,82.22762298583984,0.27901023369498024,0.22410720586776733,366.9120178222656,0.6068930137537824
32,transported_jspace,54102,294.71185302734375,0.48746990009841146,0.9451401233673096,0.6909036636352539,91.96511840820312,0.3120509659300011,0.23350286483764648,393.85009765625,0.6514501055389472
32,transported_jspace,54103,294.71185302734375,0.48746990009841146,0.9451401233673096,0.6909036636352539,103.54950714111328,0.3513584746505117,0.25285252928733826,409.5252685546875,0.6773777155532547
33,transported_jspace,54101,322.0272521972656,0.4985587789421842,0.9435011744499207,0.684853732585907,95.7610855102539,0.2973695078812557,0.24368509650230408,392.97064208984375,0.6083924951805746
33,transported_jspace,54102,322.0272521972656,0.4985587789421842,0.9435011744499207,0.684853732585907,104.51058959960938,0.3245395813134128,0.2502862513065338,417.56427001953125,0.6464680587445937
33,transported_jspace,54103,322.0272521972656,0.4985587789421842,0.9435011744499207,0.684853732585907,118.41229248046875,0.36770891802639244,0.27472081780433655,431.02777099609375,0.6673120915441845
34,transported_jspace,54101,338.9306945800781,0.5024465703136861,0.9391738772392273,0.6766926646232605,104.9904556274414,0.3097696883356064,0.24555270373821259,427.56787109375,0.633846428909441
34,transported_jspace,54102,338.9306945800781,0.5024465703136861,0.9391738772392273,0.6766926646232605,114.81993865966797,0.3387711425839592,0.2556857466697693,449.0666809082031,0.6657172609994099
34,transported_jspace,54103,338.9306945800781,0.5024465703136861,0.9391738772392273,0.6766926646232605,132.56781005859375,0.3911354509299905,0.2864469885826111,462.8005065917969,0.6860769207244081
35,transported_jspace,54101,366.6936340332031,0.49031971078531267,0.9408334493637085,0.6659461259841919,132.36746215820312,0.3609756207172596,0.28071996569633484,471.5284729003906,0.6304982770402422
35,transported_jspace,54102,366.6936340332031,0.49031971078531267,0.9408334493637085,0.6659461259841919,145.14610290527344,0.3958238961195897,0.29532310366630554,491.482421875,0.6571794451386485
35,transported_jspace,54103,366.6936340332031,0.49031971078531267,0.9408334493637085,0.6659461259841919,162.39862060546875,0.4428727568004739,0.3163442313671112,513.3604736328125,0.6864334027065766
36,transported_jspace,54101,400.9036560058594,0.4828348048300494,0.9429072141647339,0.665523111820221,152.51556396484375,0.3804294664816294,0.3010864853858948,506.5507507324219,0.6100725927598657
